OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
18-03-2020,10-02-2020,SO45697,314,11516,4,1,1
18-03-2020,29-01-2020,SO45696,314,11326,4,1,1
18-03-2020,16-01-2020,SO45695,311,11292,4,1,1
18-03-2020,22-12-2019,SO45693,313,15083,10,1,1
18-03-2020,02-03-2020,SO45692,313,14425,8,1,1
19-03-2020,18-02-2020,SO45702,320,18131,7,1,1
19-03-2020,09-02-2020,SO45703,310,19947,9,1,1
19-03-2020,26-11-2019,SO45700,310,11278,1,1,1
19-03-2020,01-03-2020,SO45701,311,11538,4,1,1
20-03-2020,09-02-2020,SO45706,313,11267,4,1,1
20-03-2020,16-02-2020,SO45710,310,19963,9,1,1
20-03-2020,24-01-2020,SO45705,311,23378,6,1,1
20-03-2020,10-12-2019,SO45707,345,11904,9,1,1
20-03-2020,03-03-2020,SO45711,313,19621,9,1,1
20-03-2020,30-01-2020,SO45712,346,11767,9,1,1
20-03-2020,04-01-2020,SO45708,313,19765,9,1,1
20-03-2020,29-12-2019,SO45704,312,14772,8,1,1
20-03-2020,16-02-2020,SO45709,313,19793,9,1,1
21-03-2020,05-03-2020,SO45714,312,11534,4,1,1
21-03-2020,30-01-2020,SO45713,314,15088,10,1,1
21-03-2020,22-12-2019,SO45715,310,19770,9,1,1
21-03-2020,03-12-2019,SO45716,310,19783,9,1,1
22-03-2020,02-03-2020,SO45721,345,11766,9,1,1
22-03-2020,27-11-2019,SO45717,310,11325,1,1,1
22-03-2020,05-02-2020,SO45719,350,20000,6,1,1
22-03-2020,08-02-2020,SO45718,311,11272,4,1,1
22-03-2020,06-03-2020,SO45722,351,11908,9,1,1
22-03-2020,19-01-2020,SO45720,313,19653,9,1,1
23-03-2020,14-01-2020,SO45723,311,11290,4,1,1
23-03-2020,15-01-2020,SO45726,313,12614,7,1,1
23-03-2020,18-01-2020,SO45724,312,12620,7,1,1
23-03-2020,13-01-2020,SO45727,350,11909,9,1,1
23-03-2020,24-11-2019,SO45725,312,14789,8,1,1
24-03-2020,11-12-2019,SO45738,346,11900,9,1,1
24-03-2020,04-01-2020,SO45735,314,19792,9,1,1
24-03-2020,09-03-2020,SO45732,311,11537,4,1,1
24-03-2020,24-12-2019,SO45734,314,11630,1,1,1
24-03-2020,29-12-2019,SO45731,310,11286,4,1,1
24-03-2020,21-01-2020,SO45737,311,19965,9,1,1
24-03-2020,01-03-2020,SO45739,348,11903,9,1,1
24-03-2020,28-11-2019,SO45728,313,14426,8,1,1
24-03-2020,01-03-2020,SO45736,310,19960,9,1,1
24-03-2020,05-03-2020,SO45730,350,28471,7,1,1
24-03-2020,21-02-2020,SO45729,313,15087,10,1,1
24-03-2020,21-12-2019,SO45733,311,11624,4,1,1
25-03-2020,27-01-2020,SO45742,312,19620,9,1,1
25-03-2020,26-11-2019,SO45744,351,11894,9,1,1
25-03-2020,13-02-2020,SO45741,314,19788,9,1,1
25-03-2020,10-01-2020,SO45740,314,19786,9,1,1
25-03-2020,12-01-2020,SO45743,313,19631,9,1,1
26-03-2020,19-02-2020,SO45753,311,19966,9,1,1
26-03-2020,06-03-2020,SO45751,340,14739,4,1,1
26-03-2020,06-01-2020,SO45752,314,19772,9,1,1
26-03-2020,04-12-2019,SO45747,314,11539,4,1,1
26-03-2020,01-02-2020,SO45745,312,15089,10,1,1
26-03-2020,12-12-2019,SO45750,345,26001,1,1,1
26-03-2020,19-02-2020,SO45749,311,14797,8,1,1
26-03-2020,05-02-2020,SO45748,332,18046,7,1,1
26-03-2020,12-02-2020,SO45746,312,23376,6,1,1
27-03-2020,02-02-2020,SO45754,311,11529,1,1,1
27-03-2020,31-01-2020,SO45755,314,11536,4,1,1
27-03-2020,27-02-2020,SO45756,313,11625,4,1,1
28-03-2020,12-12-2019,SO45760,311,11329,4,1,1
28-03-2020,08-03-2020,SO45762,312,12621,7,1,1
28-03-2020,17-02-2020,SO45764,310,19652,9,1,1
28-03-2020,24-02-2020,SO45761,314,11629,4,1,1
28-03-2020,10-02-2020,SO45758,312,15106,10,1,1
28-03-2020,07-12-2019,SO45763,314,19959,9,1,1
28-03-2020,02-02-2020,SO45759,313,11295,4,1,1
28-03-2020,23-02-2020,SO45757,312,12561,7,1,1
29-03-2020,20-01-2020,SO45769,314,11327,4,1,1
29-03-2020,04-02-2020,SO45766,312,11297,4,1,1
29-03-2020,19-01-2020,SO45767,310,11299,4,1,1
29-03-2020,05-01-2020,SO45765,350,11245,8,1,1
29-03-2020,11-01-2020,SO45770,311,19956,9,1,1
29-03-2020,09-12-2019,SO45768,310,11324,4,1,1
30-03-2020,07-03-2020,SO45771,314,11271,4,1,1
30-03-2020,16-12-2019,SO45773,311,19949,9,1,1
30-03-2020,25-01-2020,SO45772,313,19785,9,1,1
30-03-2020,16-12-2019,SO45774,312,11261,4,1,1
31-03-2020,23-02-2020,SO45775,314,14207,8,1,1
31-03-2020,08-02-2020,SO45776,313,23281,6,1,1
31-03-2020,16-12-2019,SO45778,351,26002,1,1,1
31-03-2020,22-12-2019,SO45777,346,11907,9,1,1
01-04-2020,13-02-2020,SO45818,328,14868,4,1,1
01-04-2020,10-03-2020,SO45819,312,20160,9,1,1
01-04-2020,04-03-2020,SO45817,311,14801,8,1,1
01-04-2020,09-01-2020,SO45820,340,25832,9,1,1
01-04-2020,20-12-2019,SO45816,313,11830,4,1,1
02-04-2020,04-02-2020,SO45821,346,26041,1,1,1
02-04-2020,07-03-2020,SO45822,312,20246,9,1,1
02-04-2020,12-02-2020,SO45823,311,20253,9,1,1
03-04-2020,28-01-2020,SO45828,330,14753,1,1,1
03-04-2020,19-01-2020,SO45829,310,20245,9,1,1
03-04-2020,14-01-2020,SO45825,314,23725,6,1,1
03-04-2020,16-12-2019,SO45830,314,20151,9,1,1
03-04-2020,12-03-2020,SO45832,351,11916,9,1,1
03-04-2020,12-12-2019,SO45827,312,15440,10,1,1
03-04-2020,01-01-2020,SO45826,310,23858,6,1,1
03-04-2020,09-12-2019,SO45824,312,11696,1,1,1
03-04-2020,09-01-2020,SO45831,313,20158,9,1,1
04-04-2020,08-03-2020,SO45837,348,26050,1,1,1
04-04-2020,28-01-2020,SO45838,311,20213,9,1,1
04-04-2020,09-02-2020,SO45833,313,11815,1,1,1
04-04-2020,23-12-2019,SO45834,312,11816,4,1,1
04-04-2020,07-02-2020,SO45836,311,14823,8,1,1
04-04-2020,11-03-2020,SO45839,349,11915,9,1,1
04-04-2020,13-01-2020,SO45835,313,11688,1,1,1
05-04-2020,14-01-2020,SO45844,312,11812,1,1,1
05-04-2020,14-03-2020,SO45842,314,11742,4,1,1
05-04-2020,18-01-2020,SO45841,311,12804,7,1,1
05-04-2020,31-01-2020,SO45843,312,11775,4,1,1
06-04-2020,09-03-2020,SO45848,340,14852,4,1,1
06-04-2020,02-03-2020,SO45845,311,23566,6,1,1
06-04-2020,08-03-2020,SO45847,345,26015,4,1,1
06-04-2020,14-02-2020,SO45846,314,23592,6,1,1
06-04-2020,09-03-2020,SO45849,312,20154,9,1,1
07-04-2020,16-03-2020,SO45852,340,18143,7,1,1
07-04-2020,08-02-2020,SO45854,312,15620,10,1,1
07-04-2020,26-12-2019,SO45858,350,11952,9,1,1
07-04-2020,02-03-2020,SO45855,338,14754,1,1,1
07-04-2020,15-12-2019,SO45851,312,11683,4,1,1
07-04-2020,11-12-2019,SO45853,313,15453,10,1,1
07-04-2020,08-02-2020,SO45856,311,20247,9,1,1
07-04-2020,26-12-2019,SO45850,310,11776,4,1,1
07-04-2020,03-01-2020,SO45857,351,11919,9,1,1
08-04-2020,08-01-2020,SO45861,311,12650,7,1,1
08-04-2020,24-03-2020,SO45860,312,23829,6,1,1
08-04-2020,18-01-2020,SO45859,314,12754,7,1,1
09-04-2020,16-12-2019,SO45862,312,14827,8,1,1
09-04-2020,25-03-2020,SO45864,311,19968,9,1,1
09-04-2020,15-12-2019,SO45866,310,15621,10,1,1
09-04-2020,03-01-2020,SO45865,312,20157,9,1,1
09-04-2020,01-01-2020,SO45863,314,11873,4,1,1
10-04-2020,19-02-2020,SO45867,312,11772,1,1,1
10-04-2020,29-12-2019,SO45868,310,14819,8,1,1
10-04-2020,05-01-2020,SO45871,326,25919,9,1,1
10-04-2020,07-02-2020,SO45869,310,14822,8,1,1
10-04-2020,28-02-2020,SO45870,349,26012,4,1,1
11-04-2020,19-12-2019,SO45873,314,11925,1,1,1
11-04-2020,01-03-2020,SO45874,351,20007,6,1,1
11-04-2020,02-02-2020,SO45876,314,19975,9,1,1
11-04-2020,27-01-2020,SO45875,310,20242,9,1,1
11-04-2020,21-01-2020,SO45872,347,11249,8,1,1
11-04-2020,05-01-2020,SO45877,351,11910,9,1,1
12-04-2020,22-01-2020,SO45889,350,11920,9,1,1
12-04-2020,16-02-2020,SO45882,312,11745,1,1,1
12-04-2020,22-01-2020,SO45886,348,26042,4,1,1
12-04-2020,12-03-2020,SO45879,338,19443,8,1,1
12-04-2020,03-03-2020,SO45881,310,23397,6,1,1
12-04-2020,13-02-2020,SO45887,330,14880,4,1,1
12-04-2020,03-01-2020,SO45883,313,11799,1,1,1
12-04-2020,04-03-2020,SO45884,313,11678,1,1,1
12-04-2020,19-01-2020,SO45885,313,12655,7,1,1
12-04-2020,31-01-2020,SO45880,313,11707,4,1,1
12-04-2020,29-12-2019,SO45878,310,12750,7,1,1
13-04-2020,18-12-2019,SO45893,313,23842,6,1,1
13-04-2020,02-03-2020,SO45890,349,11338,8,1,1
13-04-2020,02-01-2020,SO45891,346,11380,8,1,1
13-04-2020,15-01-2020,SO45892,312,20226,9,1,1
14-04-2020,23-12-2019,SO45895,311,11727,4,1,1
14-04-2020,26-02-2020,SO45896,311,12632,7,1,1
14-04-2020,12-02-2020,SO45894,332,19450,8,1,1
15-04-2020,14-03-2020,SO45898,310,23830,6,1,1
15-04-2020,23-12-2019,SO45904,311,20241,9,1,1
15-04-2020,16-12-2019,SO45906,312,20159,9,1,1
15-04-2020,02-01-2020,SO45902,314,15614,10,1,1
15-04-2020,28-02-2020,SO45900,312,11837,4,1,1
15-04-2020,06-01-2020,SO45901,312,11665,4,1,1
15-04-2020,19-03-2020,SO45909,349,11947,9,1,1
15-04-2020,16-12-2019,SO45908,347,11918,9,1,1
15-04-2020,08-02-2020,SO45903,310,15619,10,1,1
15-04-2020,11-03-2020,SO45897,313,11933,1,1,1
15-04-2020,22-12-2019,SO45899,310,11817,4,1,1
15-04-2020,12-01-2020,SO45905,311,20152,9,1,1
15-04-2020,07-02-2020,SO45907,310,20214,9,1,1
16-04-2020,11-02-2020,SO45911,314,11797,4,1,1
16-04-2020,17-02-2020,SO45915,347,11930,9,1,1
16-04-2020,10-03-2020,SO45910,311,11777,4,1,1
16-04-2020,31-01-2020,SO45913,344,26014,4,1,1
16-04-2020,22-12-2019,SO45916,346,11964,9,1,1
16-04-2020,13-03-2020,SO45912,312,23819,6,1,1
16-04-2020,10-01-2020,SO45914,349,11929,9,1,1
17-04-2020,19-12-2019,SO45923,313,11811,4,1,1
17-04-2020,18-03-2020,SO45921,312,11798,1,1,1
17-04-2020,24-12-2019,SO45917,346,11332,8,1,1
17-04-2020,24-01-2020,SO45925,347,11942,9,1,1
17-04-2020,15-03-2020,SO45919,312,11780,1,1,1
17-04-2020,18-12-2019,SO45922,314,23731,6,1,1
17-04-2020,04-02-2020,SO45920,311,23730,6,1,1
17-04-2020,05-03-2020,SO45924,310,14803,8,1,1
17-04-2020,08-03-2020,SO45918,313,11741,4,1,1
18-04-2020,31-03-2020,SO45929,310,11825,4,1,1
18-04-2020,12-03-2020,SO45926,311,23486,6,1,1
18-04-2020,16-03-2020,SO45927,312,11796,4,1,1
18-04-2020,03-02-2020,SO45930,328,18148,7,1,1
18-04-2020,09-01-2020,SO45928,313,11813,1,1,1
18-04-2020,07-03-2020,SO45932,310,20211,9,1,1
18-04-2020,08-03-2020,SO45931,310,20249,9,1,1
19-04-2020,08-03-2020,SO45934,313,11666,4,1,1
19-04-2020,20-01-2020,SO45936,349,26016,4,1,1
19-04-2020,18-01-2020,SO45935,326,19439,8,1,1
19-04-2020,02-03-2020,SO45933,313,11779,1,1,1
20-04-2020,21-12-2019,SO45938,311,11654,4,1,1
20-04-2020,28-03-2020,SO45942,312,20219,9,1,1
20-04-2020,27-03-2020,SO45940,313,20244,9,1,1
20-04-2020,09-02-2020,SO45947,351,11943,9,1,1
20-04-2020,31-03-2020,SO45939,334,14757,4,1,1
20-04-2020,25-12-2019,SO45943,310,20221,9,1,1
20-04-2020,10-02-2020,SO45941,310,19978,9,1,1
20-04-2020,25-02-2020,SO45946,350,11914,9,1,1
20-04-2020,30-12-2019,SO45937,312,14824,8,1,1
20-04-2020,28-01-2020,SO45945,324,25920,9,1,1
20-04-2020,24-03-2020,SO45944,312,20225,9,1,1
21-04-2020,05-02-2020,SO45948,342,14879,4,1,1
21-04-2020,06-04-2020,SO45950,312,19974,9,1,1
21-04-2020,06-03-2020,SO45951,348,11944,9,1,1
21-04-2020,22-03-2020,SO45952,347,11969,9,1,1
21-04-2020,22-02-2020,SO45949,310,19970,9,1,1
22-04-2020,04-01-2020,SO45954,314,11810,1,1,1
22-04-2020,07-04-2020,SO45955,344,26055,1,1,1
22-04-2020,26-12-2019,SO45956,312,19979,9,1,1
22-04-2020,08-01-2020,SO45953,314,23859,6,1,1
23-04-2020,22-03-2020,SO45963,310,20238,9,1,1
23-04-2020,15-01-2020,SO45966,345,11946,9,1,1
23-04-2020,07-01-2020,SO45965,320,25921,9,1,1
23-04-2020,04-04-2020,SO45958,311,11818,4,1,1
23-04-2020,08-01-2020,SO45959,311,11872,4,1,1
23-04-2020,12-01-2020,SO45961,312,12717,7,1,1
23-04-2020,31-01-2020,SO45964,310,20215,9,1,1
23-04-2020,19-03-2020,SO45960,314,11671,4,1,1
23-04-2020,07-01-2020,SO45957,312,11809,4,1,1
23-04-2020,28-01-2020,SO45962,310,20227,9,1,1
24-04-2020,08-04-2020,SO45968,311,11834,4,1,1
24-04-2020,19-01-2020,SO45969,310,20156,9,1,1
24-04-2020,03-01-2020,SO45967,326,19454,8,1,1
25-04-2020,22-03-2020,SO45971,345,11335,8,1,1
25-04-2020,05-04-2020,SO45973,313,11773,4,1,1
25-04-2020,29-01-2020,SO45972,324,19472,8,1,1
25-04-2020,15-02-2020,SO45976,314,20239,9,1,1
25-04-2020,27-01-2020,SO45978,350,11967,9,1,1
25-04-2020,25-03-2020,SO45975,324,14755,4,1,1
25-04-2020,02-03-2020,SO45977,313,20216,9,1,1
25-04-2020,13-01-2020,SO45974,347,26018,1,1,1
26-04-2020,20-01-2020,SO45980,312,15631,10,1,1
26-04-2020,29-12-2019,SO45982,310,19977,9,1,1
26-04-2020,10-01-2020,SO45981,310,12805,7,1,1
26-04-2020,05-02-2020,SO45979,311,15630,10,1,1
27-04-2020,09-01-2020,SO45991,351,11976,9,1,1
27-04-2020,01-03-2020,SO45984,313,11690,1,1,1
27-04-2020,23-03-2020,SO45986,314,11743,4,1,1
27-04-2020,30-12-2019,SO45989,311,12631,7,1,1
27-04-2020,27-02-2020,SO45988,314,11675,1,1,1
27-04-2020,26-02-2020,SO45985,314,11708,4,1,1
27-04-2020,31-03-2020,SO45990,314,12711,7,1,1
27-04-2020,27-01-2020,SO45983,314,14830,8,1,1
27-04-2020,28-12-2019,SO45987,310,11854,4,1,1
28-04-2020,30-03-2020,SO45995,310,23846,6,1,1
28-04-2020,20-03-2020,SO45998,342,25918,9,1,1
28-04-2020,10-01-2020,SO45997,324,14756,4,1,1
28-04-2020,19-02-2020,SO45994,311,11774,4,1,1
28-04-2020,28-01-2020,SO45993,313,11924,4,1,1
28-04-2020,11-01-2020,SO45992,334,19451,8,1,1
28-04-2020,16-02-2020,SO45996,312,11839,4,1,1
29-04-2020,05-04-2020,SO46004,311,11664,4,1,1
29-04-2020,04-01-2020,SO45999,311,23583,6,1,1
29-04-2020,11-03-2020,SO46006,313,20236,9,1,1
29-04-2020,30-12-2019,SO46003,312,11831,4,1,1
29-04-2020,18-01-2020,SO46000,310,11778,1,1,1
29-04-2020,14-04-2020,SO46002,310,11826,4,1,1
29-04-2020,29-01-2020,SO46005,312,12749,7,1,1
29-04-2020,05-02-2020,SO46001,310,23806,6,1,1
29-04-2020,06-03-2020,SO46008,348,11912,9,1,1
29-04-2020,28-03-2020,SO46009,344,11917,9,1,1
29-04-2020,30-12-2019,SO46007,312,20220,9,1,1
30-04-2020,01-01-2020,SO46013,311,11705,4,1,1
30-04-2020,01-03-2020,SO46011,351,11489,10,1,1
30-04-2020,22-01-2020,SO46021,314,19971,9,1,1
30-04-2020,19-03-2020,SO46010,348,11488,10,1,1
30-04-2020,04-02-2020,SO46015,313,23511,6,1,1
30-04-2020,16-01-2020,SO46014,313,23396,6,1,1
30-04-2020,14-01-2020,SO46017,314,11886,4,1,1
30-04-2020,26-02-2020,SO46022,346,11968,9,1,1
30-04-2020,26-02-2020,SO46016,312,11885,4,1,1
30-04-2020,24-01-2020,SO46020,313,20228,9,1,1
30-04-2020,01-03-2020,SO46018,312,11663,1,1,1
30-04-2020,25-03-2020,SO46019,340,14752,4,1,1
30-04-2020,16-02-2020,SO46012,330,19453,8,1,1
01-05-2020,01-01-2020,SO46110,311,12169,4,1,1
01-05-2020,27-03-2020,SO46118,314,20611,9,1,1
01-05-2020,12-04-2020,SO46114,313,12053,4,1,1
01-05-2020,01-02-2020,SO46117,310,20446,9,1,1
01-05-2020,16-02-2020,SO46112,312,11945,4,1,1
01-05-2020,23-03-2020,SO46108,310,12018,4,1,1
01-05-2020,20-01-2020,SO46111,311,11937,1,1,1
01-05-2020,13-02-2020,SO46116,332,14912,4,1,1
01-05-2020,04-01-2020,SO46113,310,11955,4,1,1
01-05-2020,13-02-2020,SO46115,312,12104,4,1,1
01-05-2020,04-03-2020,SO46109,312,12167,1,1,1
01-05-2020,01-04-2020,SO46119,326,25927,9,1,1
02-05-2020,08-01-2020,SO46123,312,12152,4,1,1
02-05-2020,05-01-2020,SO46120,313,12023,4,1,1
02-05-2020,27-01-2020,SO46121,312,12069,4,1,1
02-05-2020,05-04-2020,SO46124,311,20447,9,1,1
02-05-2020,19-01-2020,SO46122,313,24284,6,1,1
03-05-2020,12-01-2020,SO46125,310,11956,4,1,1
03-05-2020,12-01-2020,SO46127,334,14895,4,1,1
03-05-2020,14-04-2020,SO46129,313,20420,9,1,1
03-05-2020,03-03-2020,SO46128,314,14945,8,1,1
04-05-2020,03-04-2020,SO46133,312,12105,4,1,1
04-05-2020,08-03-2020,SO46130,311,12171,4,1,1
04-05-2020,05-02-2020,SO46139,347,11977,9,1,1
04-05-2020,13-03-2020,SO46135,313,20416,9,1,1
04-05-2020,19-04-2020,SO46137,313,20600,9,1,1
04-05-2020,07-04-2020,SO46138,311,13405,7,1,1
04-05-2020,19-01-2020,SO46140,350,11991,9,1,1
04-05-2020,21-02-2020,SO46134,312,20259,9,1,1
04-05-2020,28-02-2020,SO46136,312,20426,9,1,1
04-05-2020,08-01-2020,SO46131,312,11954,4,1,1
04-05-2020,01-02-2020,SO46132,314,23865,6,1,1
05-05-2020,09-02-2020,SO46142,311,24310,6,1,1
05-05-2020,01-04-2020,SO46143,347,26090,4,1,1
05-05-2020,17-03-2020,SO46144,350,26094,4,1,1
06-05-2020,13-01-2020,SO46146,345,11421,8,1,1
06-05-2020,10-03-2020,SO46151,351,26082,4,1,1
06-05-2020,20-02-2020,SO46154,349,11989,9,1,1
06-05-2020,11-04-2020,SO46148,310,12052,4,1,1
06-05-2020,06-01-2020,SO46153,324,25928,9,1,1
06-05-2020,27-03-2020,SO46150,336,20569,10,1,1
06-05-2020,09-04-2020,SO46147,320,19476,8,1,1
06-05-2020,20-03-2020,SO46149,311,12120,1,1,1
07-05-2020,08-03-2020,SO46155,310,12076,4,1,1
07-05-2020,18-02-2020,SO46157,345,26056,4,1,1
07-05-2020,07-01-2020,SO46158,320,25926,9,1,1
07-05-2020,06-04-2020,SO46156,314,12118,4,1,1
07-05-2020,05-04-2020,SO46159,351,11996,9,1,1
08-05-2020,02-03-2020,SO46162,313,12163,4,1,1
08-05-2020,02-04-2020,SO46163,312,12042,1,1,1
08-05-2020,18-03-2020,SO46169,313,12094,4,1,1
08-05-2020,10-03-2020,SO46168,334,25936,9,1,1
08-05-2020,30-01-2020,SO46165,310,12141,1,1,1
08-05-2020,14-01-2020,SO46167,347,11997,9,1,1
08-05-2020,05-04-2020,SO46166,313,15657,10,1,1
08-05-2020,10-04-2020,SO46164,312,12079,4,1,1
08-05-2020,18-02-2020,SO46161,311,12819,7,1,1
08-05-2020,27-03-2020,SO46160,351,11412,8,1,1
09-05-2020,27-01-2020,SO46172,310,12030,1,1,1
09-05-2020,08-02-2020,SO46175,349,12003,9,1,1
09-05-2020,15-04-2020,SO46170,312,12156,4,1,1
09-05-2020,20-04-2020,SO46174,311,20608,9,1,1
09-05-2020,26-01-2020,SO46171,310,24342,6,1,1
09-05-2020,24-01-2020,SO46173,311,20283,9,1,1
10-05-2020,14-03-2020,SO46176,349,11491,10,1,1
10-05-2020,18-04-2020,SO46177,312,12102,4,1,1
10-05-2020,31-01-2020,SO46178,334,25937,9,1,1
11-05-2020,21-02-2020,SO46180,310,12084,1,1,1
11-05-2020,28-03-2020,SO46179,313,11983,4,1,1
11-05-2020,28-03-2020,SO46181,348,12004,9,1,1
11-05-2020,04-02-2020,SO46182,346,11995,9,1,1
12-05-2020,05-03-2020,SO46183,351,28492,7,1,1
12-05-2020,14-03-2020,SO46190,312,15653,10,1,1
12-05-2020,22-02-2020,SO46185,314,15632,10,1,1
12-05-2020,09-04-2020,SO46187,313,24235,6,1,1
12-05-2020,16-04-2020,SO46189,312,20606,9,1,1
12-05-2020,21-02-2020,SO46191,310,14956,8,1,1
12-05-2020,27-04-2020,SO46188,310,20430,9,1,1
12-05-2020,24-01-2020,SO46186,310,12041,1,1,1
13-05-2020,19-04-2020,SO46202,320,25935,9,1,1
13-05-2020,21-02-2020,SO46197,347,26061,4,1,1
13-05-2020,05-04-2020,SO46200,310,20260,9,1,1
13-05-2020,19-04-2020,SO46195,314,12027,1,1,1
13-05-2020,22-03-2020,SO46199,314,20256,9,1,1
13-05-2020,04-03-2020,SO46201,314,20610,9,1,1
13-05-2020,17-04-2020,SO46203,346,11999,9,1,1
13-05-2020,03-04-2020,SO46204,348,11988,9,1,1
13-05-2020,19-03-2020,SO46194,313,11939,4,1,1
13-05-2020,18-03-2020,SO46196,310,12109,1,1,1
13-05-2020,20-01-2020,SO46192,314,12830,7,1,1
13-05-2020,19-03-2020,SO46198,344,26089,4,1,1
13-05-2020,26-04-2020,SO46193,342,18634,7,1,1
14-05-2020,19-04-2020,SO46209,312,12849,7,1,1
14-05-2020,19-04-2020,SO46207,348,26091,4,1,1
14-05-2020,30-01-2020,SO46208,311,20284,9,1,1
14-05-2020,09-04-2020,SO46206,348,20023,6,1,1
14-05-2020,02-03-2020,SO46210,313,12866,7,1,1
14-05-2020,04-03-2020,SO46205,313,12162,4,1,1
15-05-2020,17-02-2020,SO46213,314,12050,4,1,1
15-05-2020,14-03-2020,SO46216,314,20456,9,1,1
15-05-2020,22-02-2020,SO46215,310,20429,9,1,1
15-05-2020,25-01-2020,SO46212,312,12173,4,1,1
15-05-2020,02-04-2020,SO46211,328,18163,7,1,1
15-05-2020,09-03-2020,SO46217,314,20614,9,1,1
15-05-2020,21-01-2020,SO46214,311,12072,4,1,1
16-05-2020,18-04-2020,SO46219,313,24332,6,1,1
16-05-2020,11-02-2020,SO46224,328,14902,4,1,1
16-05-2020,31-01-2020,SO46218,313,12820,7,1,1
16-05-2020,27-04-2020,SO46227,351,11990,9,1,1
16-05-2020,28-03-2020,SO46226,313,13263,7,1,1
16-05-2020,05-03-2020,SO46222,336,14891,4,1,1
16-05-2020,03-03-2020,SO46225,313,20261,9,1,1
16-05-2020,09-04-2020,SO46228,349,11993,9,1,1
16-05-2020,04-04-2020,SO46223,326,14892,4,1,1
16-05-2020,11-03-2020,SO46220,313,24344,6,1,1
16-05-2020,05-02-2020,SO46221,314,23866,6,1,1
17-05-2020,05-03-2020,SO46229,344,11395,8,1,1
17-05-2020,17-01-2020,SO46234,312,12110,4,1,1
17-05-2020,21-02-2020,SO46232,311,12058,4,1,1
17-05-2020,23-01-2020,SO46230,344,11493,10,1,1
17-05-2020,10-04-2020,SO46231,310,12016,4,1,1
17-05-2020,06-02-2020,SO46233,314,23867,6,1,1
17-05-2020,20-03-2020,SO46236,350,12001,9,1,1
17-05-2020,24-02-2020,SO46235,312,12151,4,1,1
17-05-2020,18-03-2020,SO46237,312,12843,7,1,1
18-05-2020,03-04-2020,SO46240,314,23868,6,1,1
18-05-2020,07-03-2020,SO46242,314,20423,9,1,1
18-05-2020,24-02-2020,SO46244,310,13504,7,1,1
18-05-2020,07-04-2020,SO46245,314,14967,8,1,1
18-05-2020,02-03-2020,SO46239,312,14927,8,1,1
18-05-2020,16-04-2020,SO46238,311,14838,8,1,1
18-05-2020,02-03-2020,SO46243,311,20613,9,1,1
18-05-2020,14-04-2020,SO46241,345,20034,6,1,1
19-05-2020,04-03-2020,SO46248,324,14896,4,1,1
19-05-2020,29-03-2020,SO46249,347,12000,9,1,1
19-05-2020,05-04-2020,SO46250,313,14940,8,1,1
19-05-2020,17-04-2020,SO46251,350,11998,9,1,1
19-05-2020,06-03-2020,SO46247,334,14882,4,1,1
19-05-2020,19-04-2020,SO46246,314,12143,1,1,1
20-05-2020,04-05-2020,SO46256,314,15652,10,1,1
20-05-2020,29-04-2020,SO46254,310,12096,4,1,1
20-05-2020,16-03-2020,SO46252,313,14939,8,1,1
20-05-2020,05-02-2020,SO46255,312,20451,9,1,1
20-05-2020,23-03-2020,SO46253,311,12082,4,1,1
20-05-2020,15-04-2020,SO46257,346,11992,9,1,1
21-05-2020,12-02-2020,SO46262,313,20445,9,1,1
21-05-2020,28-04-2020,SO46258,313,12160,1,1,1
21-05-2020,14-04-2020,SO46260,310,12108,1,1,1
21-05-2020,22-03-2020,SO46261,348,26075,1,1,1
21-05-2020,18-03-2020,SO46263,310,12834,7,1,1
21-05-2020,03-04-2020,SO46259,313,12025,1,1,1
22-05-2020,02-05-2020,SO46264,350,28491,7,1,1
22-05-2020,08-02-2020,SO46267,314,20448,9,1,1
22-05-2020,25-01-2020,SO46265,312,11934,1,1,1
22-05-2020,29-03-2020,SO46268,311,20615,9,1,1
22-05-2020,19-02-2020,SO46266,314,20425,9,1,1
23-05-2020,26-02-2020,SO46272,311,12116,1,1,1
23-05-2020,13-04-2020,SO46276,311,20612,9,1,1
23-05-2020,09-03-2020,SO46271,313,12172,4,1,1
23-05-2020,12-04-2020,SO46275,313,20450,9,1,1
23-05-2020,21-02-2020,SO46274,350,26070,4,1,1
23-05-2020,21-02-2020,SO46270,312,24309,6,1,1
23-05-2020,10-03-2020,SO46273,351,26060,4,1,1
24-05-2020,31-01-2020,SO46277,322,19482,8,1,1
24-05-2020,13-02-2020,SO46281,347,26057,4,1,1
24-05-2020,09-04-2020,SO46278,326,19496,8,1,1
24-05-2020,11-03-2020,SO46282,345,26058,4,1,1
24-05-2020,04-03-2020,SO46279,312,12155,1,1,1
24-05-2020,05-02-2020,SO46285,346,12005,9,1,1
24-05-2020,31-03-2020,SO46280,311,12121,1,1,1
24-05-2020,25-02-2020,SO46283,351,26093,4,1,1
25-05-2020,16-03-2020,SO46289,313,12075,1,1,1
25-05-2020,30-01-2020,SO46286,338,18175,7,1,1
25-05-2020,04-02-2020,SO46290,351,26066,4,1,1
25-05-2020,03-03-2020,SO46288,311,12059,1,1,1
25-05-2020,16-03-2020,SO46292,313,20418,9,1,1
